% 
% 
@RELATION ReferenceColorSimilarity 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE 67 REAL
@ATTRIBUTE 68 REAL
@ATTRIBUTE 69 REAL
@ATTRIBUTE 70 REAL
@ATTRIBUTE 71 REAL
@ATTRIBUTE 72 REAL
@ATTRIBUTE 73 REAL
@ATTRIBUTE 74 REAL
@ATTRIBUTE 75 REAL
@ATTRIBUTE 76 REAL
@ATTRIBUTE 77 REAL
@ATTRIBUTE class {C11, C10, C02, C13, C01, C12, C04, C15, C03, C14, C06, C05, C08, C07, C09} 

@DATA 
0.5668544032235032,0.595807691588912,0.6102230168482923,0.6054483978259549,0.5812907932099626,0.5438912566804214,0.5012922179984365,0.4597065744746292,0.4234042741410688,0.3952782622343912,0.37719668211792884,0.3702047537334931,0.37465600078417405,0.390217284632334,0.4157985713779026,0.44950044466345757,0.4885537374211279,0.5292419238513301,0.7198674783654484,0.740190375693792,0.748879971654516,0.7434198033562573,0.7248819618015161,0.6976840498604859,0.6670113693611218,0.6371043839938499,0.6110286653313122,0.5908967490213621,0.5780823939414889,0.573363310548494,0.5770057697652431,0.5887784181234608,0.6079130519826371,0.6330471925282207,0.6621375116862387,0.6923336204285143,0.6149644119819413,0.6501674549121521,0.6706486416468043,0.6683337324604715,0.6373603235443166,0.5910641473936595,0.5420487083412519,0.49613604463317795,0.45696822235708195,0.4270370855694315,0.40794569854125984,0.4005409728117261,0.4051661887711297,0.4215585270714948,0.44868040292714867,0.4847136615287168,0.5270060200613886,0.5719712060008013,0.7956287862545882,0.8250062996959083,0.8390653316783144,0.8305588142225582,0.8024571083136501,0.7651565268460426,0.7263862946649454,0.6905871086483046,0.6604599590665783,0.6377465972236093,0.6235231585228477,0.618307861200441,0.6223826407130051,0.6356525441060094,0.6574682455089849,0.686652257177481,0.7214039108682561,0.759062611378059,0.6873781299609475,0.7689220983432942,0.8200903032714841,0.8104580150658633,0.7399805267647439,C01
0.5293132960312742,0.5729354337675769,0.5973175383693322,0.5938722431881578,0.5632661967949272,0.5159056646296761,0.4629959263250758,0.4123124874434079,0.3688828023465531,0.335877651014643,0.31484130085333,0.30520625123756867,0.30527295624066436,0.3169114113586452,0.34141082377787463,0.3780278848774352,0.42449928634052275,0.47694197100389896,0.6430003963274381,0.6702830592522818,0.6846546252301356,0.6817979257949442,0.6625986150490112,0.6327158220974204,0.5985318843536283,0.5650842607041644,0.535919599580173,0.5133270901345589,0.4984699434636642,0.4914603883098548,0.492070389311029,0.5008329857060764,0.5180690066463113,0.5431690128919994,0.5744745974293538,0.6091596231305647,0.6043590414341501,0.6620279044087821,0.6981874523804322,0.6937059185446893,0.6491855797575236,0.5872449391800909,0.5237521787567753,0.4659037965503831,0.417801832259613,0.38216017866663604,0.36026098325837924,0.35116426384625926,0.3502989897561499,0.361712724614568,0.3876635019875167,0.4275205761714138,0.4794086808016848,0.540159353515829,0.7419690084311321,0.7862428641367372,0.8134867192714543,0.8059839284295449,0.7711102156962696,0.7256970162559433,0.6794736057128034,0.6373887077471896,0.6024077007326304,0.5763063754703066,0.5597611885050373,0.5522120044493929,0.552586413566481,0.5618910130215878,0.5813029845999086,0.6106871941554283,0.6489185603641511,0.6939005852392687,0.6607716331198662,0.710380448320886,0.7248656081131196,0.7003574750956966,0.640162301450463,C01
0.5537656157957177,0.6109720525078546,0.6473850622677331,0.6495068452390802,0.6146040522893894,0.5560012078784283,0.48891799458530866,0.4233329455839106,0.36539808715637595,0.3190768049928153,0.28694555059144444,0.2705705878038537,0.2707113560707341,0.2873774650545072,0.3197613093912462,0.36613881894203604,0.42371853513162633,0.48832387927308557,0.6662937849227544,0.7045846108844104,0.7286104920721285,0.7290869953742254,0.7049781962886854,0.6657759430434081,0.6208448913716887,0.5765771734216996,0.5372170802844832,0.505620563873137,0.4836721775227955,0.4725093176792484,0.47268719312482993,0.4842452078079196,0.5066168919550292,0.5385522551215995,0.5780283522722763,0.622055180892573,0.6178149729576047,0.6880938390457404,0.7388293525302757,0.7442594164703029,0.694370557839998,0.6205361605805256,0.5430181297623933,0.47056136954734706,0.4081092468630502,0.3588814394207239,0.32501556840026985,0.3078282042488215,0.30798819495745705,0.3255383297517326,0.3597867482950327,0.4092222739307177,0.47141356043966076,0.5427523840362589,0.7507355103458349,0.802264621611669,0.8385406939625375,0.8393800510795953,0.802071002571895,0.7486305526503597,0.6926988182349492,0.6405957635456372,0.5958606291469613,0.56075908870428,0.5367398862729894,0.5245527590019027,0.5246844046858729,0.5373534760717846,0.5621418801548099,0.5980212349859181,0.6433229745877622,0.6955443645930819,0.6512694148919813,0.7052268223278839,0.725279849200968,0.7043772301131933,0.6472492569201876,C01
0.6206491132859244,0.6548138452916844,0.660467530813093,0.6355305867354297,0.586994018327491,0.5273864505774092,0.4668965938277254,0.4120279686164883,0.3670490901809152,0.33481250186844175,0.3171195952066403,0.3148826643734405,0.32819035613475744,0.35631242032667465,0.39764784463648817,0.44959495360456325,0.5082845395355072,0.5680637750055597,0.7433597252755989,0.7684204358524204,0.7719049317705425,0.7525329668839654,0.7170475586109334,0.6742402951091325,0.6309452612045955,0.5917224719923727,0.5596043403557308,0.5366141974038027,0.5240268402211972,0.5224894581246656,0.532071709673388,0.5522701927055906,0.5819713521653005,0.6193573796998666,0.6617090280086676,0.7050200099098944,0.675244819671728,0.7176511717231087,0.7247425042812446,0.6940640981479292,0.634905774581213,0.5670619427516325,0.5010154572268817,0.4424302248520917,0.39501740891723713,0.3612971422014782,0.34288260189178377,0.3405955710949044,0.3545137628960291,0.38397510889324066,0.42753361622507624,0.482856563640402,0.546495784767806,0.6133505802175963,0.8212341764239944,0.8609486588991376,0.8658060457264087,0.8329207468170772,0.7832210822236588,0.7295503471084569,0.67870647804145,0.6343756867328515,0.598899184077804,0.5738624412199725,0.5602878176630526,0.5586977638589868,0.5691473404485143,0.5912412759494835,0.6240914998319623,0.6662709799541058,0.7156768638972888,0.7691358414529357,0.6542994679986023,0.7249574924471267,0.7647561376629094,0.7599843545587233,0.7070196032304864,C01
0.6137519292291704,0.6475124609774665,0.6498874432567834,0.6209329182017516,0.569909382550987,0.5089975583731212,0.44788701697513306,0.39287971781738673,0.34816639017858253,0.316555955877171,0.29980439383464275,0.2987636163674855,0.313454947838936,0.3430851282870099,0.3859816947347655,0.43945375048678564,0.4995270578273261,0.560436276324976,0.7226745089059629,0.7455915698364888,0.7466901999787918,0.7260529262951299,0.6907580983890502,0.6487599348716477,0.6063802160008889,0.5680538008917693,0.536814747865621,0.5147058154702877,0.5030050847675822,0.5023382584452887,0.5127310715821136,0.5336179608606121,0.5638012674226585,0.6013518435779632,0.6434163622502603,0.6858578172973943,0.6830942781735228,0.7262218050444946,0.7294423565510186,0.6939617346250582,0.6310108098303658,0.5606313335500577,0.49294215244632056,0.43343333245861165,0.3857327829021971,0.3523001542820106,0.33468682880713063,0.33363079889621144,0.34912218688376756,0.3804673590717621,0.4261798367008151,0.48386199296760635,0.5499665799166191,0.6192087591433071,0.8235011296337105,0.8618706404880254,0.8631028690054667,0.8279529355938537,0.7766219738579914,0.7218299413325701,0.6702650517484323,0.6255879675803524,0.5901260204356009,0.5654464320123788,0.5525434832987473,0.5518909179629641,0.563457052524232,0.586831605671708,0.6211061488441415,0.664802446975307,0.7157385359410273,0.7705893356430042,0.6695333054852651,0.7325731224377618,0.7588574212124607,0.7393236439669113,0.6790841822820908,C01
0.532460060002911,0.5628493251217487,0.5778566749917914,0.57251294077283,0.5476966140258391,0.5100875373502142,0.46752019070976103,0.42582227928129596,0.38913642489281025,0.3603880135316879,0.34154225256223536,0.33374941082566695,0.3374297486676107,0.3523170706830459,0.377458807763238,0.41116665405414254,0.45089793698286207,0.4930197766190209,0.6626062366493962,0.6826908054968018,0.6918093952864631,0.6873126351411784,0.6698067212802513,0.6440333518184459,0.6150348636670689,0.5866185201311324,0.5616032143364748,0.5420313698396452,0.5292959723041427,0.5242181326865903,0.5270965779826816,0.5377382232875492,0.5554565150308313,0.5790363721273829,0.6066539357709733,0.6357170248742503,0.6059662695043007,0.6429941088432762,0.6629731906585683,0.65854892544434,0.6278652955428821,0.5825702404054891,0.5333844188518839,0.48646251930379464,0.44589262140099967,0.41444684353701616,0.3939353935190284,0.3853889258041535,0.3891625761200102,0.4049868106856974,0.4319697082392483,0.46854826410066197,0.5123593656721528,0.5599298654785348,0.7687477882806998,0.7973561194498687,0.8119277719952345,0.8061634916692885,0.7811101862631835,0.7461215648651685,0.7086305619302533,0.6732828622883633,0.6430531546329314,0.6198807670257024,0.6049911398883816,0.5990471800841962,0.6022386803612493,0.6143571950484694,0.6348003974248319,0.6625382934793483,0.6959996298444663,0.7327618773464581,0.7236606660332302,0.7780618636710597,0.7853267008100991,0.7455547380398113,0.6702950854023133,C01
0.5733759730481585,0.6125092183447987,0.6273701880762198,0.6143064051126172,0.5756988432642803,0.5213728954568009,0.46225590726184557,0.4061480212217294,0.35817614956189375,0.32173423698779313,0.29901000086568136,0.2912366974345148,0.2988034995430301,0.32128326683417263,0.35740291533962054,0.4049498964718888,0.46055813836769227,0.5192247946641231,0.6865274913842581,0.7123108285800198,0.7212736008867047,0.7113031748009588,0.6846251216460395,0.6480722998789394,0.6083470163920771,0.5704375738744801,0.5378715210863709,0.5130917741376042,0.4977076622762298,0.4926373775093542,0.49817866096383917,0.5140263583264922,0.5392457919834411,0.5721999961742373,0.6104039331044521,0.6502464947593531,0.6394577525483202,0.6884432409661021,0.7100903968478692,0.6975508356304755,0.6479325735785882,0.5813458852620713,0.513194497747243,0.4508746757204643,0.39872098994061894,0.35956835430368533,0.33526136320514993,0.3268460025730377,0.33464954078913295,0.35828359891562445,0.3966127065566533,0.44768889248244814,0.508588064523059,0.5749458589219728,0.7709497943940489,0.8067247370719768,0.8223066012394115,0.810798664551979,0.7734831482326656,0.7249996483598256,0.6755968303431381,0.6305466418735266,0.5929595833283215,0.5648446556583485,0.5474846696099738,0.5415959111004712,0.5474331656747278,0.5647631057739951,0.5928174697328213,0.6302423231576648,0.6749580114448847,0.723742090836483,0.6575260711234674,0.7136944391766876,0.7375310681006012,0.7215518319775861,0.6656577129598965,C01
0.5381446398790595,0.5748525537629932,0.5919174547095452,0.583899120569685,0.5523465637460944,0.5062451769268447,0.4553887892501785,0.4070152226748175,0.3660166135270381,0.3355481313484042,0.31719899265587514,0.31053979288599903,0.3137071036267408,0.32804387617675757,0.35464110500193136,0.39252674351908556,0.4391029550686831,0.48993730928682444,0.65138809247016,0.6744200190981298,0.6840946102722697,0.6779332908403957,0.6573918205477314,0.6277192245191763,0.5945693180225669,0.5625579835234344,0.5350505414407273,0.5142755291796283,0.5013929472397932,0.49650651716406474,0.499236321411463,0.5098982494654593,0.5286643053238334,0.5547543104580653,0.5862788622159602,0.6200591164217025,0.6151228154846524,0.662995881338954,0.6887156059893195,0.6798649757745191,0.636845953184917,0.5777362429426034,0.5166982879546066,0.46114460946092994,0.41534279735341956,0.38205542661053077,0.36263292500518624,0.3564621615706915,0.35909774159100083,0.3734533429424087,0.40174754398237644,0.44317163376750346,0.4955619441099779,0.5552002872813695,0.7537491834041352,0.7910897078658898,0.8100861301013516,0.7997440940717481,0.7655773414352115,0.7214662911266617,0.6764954733557239,0.6357122755970704,0.6021493656264566,0.5776116193215822,0.5628242802249909,0.5573633626936305,0.5601794562056563,0.571782218966374,0.5931394969548438,0.6240123077202073,0.6631101674920965,0.7079699577376629,0.6675549930148857,0.716692541816136,0.72963152335961,0.7041871674137513,0.6443250683064934,C01
0.5334625093441362,0.5685024041334722,0.5867772016924407,0.5825354759299297,0.5566494445390883,0.5167278188969145,0.47144201160204163,0.4271624654828428,0.3883519304845178,0.35837348621434867,0.33926109604326543,0.33143151601512116,0.33387354501869354,0.3464752662294763,0.3697810115871776,0.40310311262885845,0.44428475415945756,0.4896007238513335,0.6590856959426793,0.6820887983286036,0.6933951162388846,0.6896715088748904,0.6719585598765015,0.6452962402484826,0.6149237970919313,0.5849952033241415,0.558641825769847,0.5381734578733456,0.5250008292071076,0.5195412276917917,0.5213947548654281,0.5305078306680989,0.5469827006344926,0.570210172280034,0.5986244100161278,0.629563530929687,0.6056773644555087,0.651106460818791,0.677157252651774,0.6721800318234574,0.6365915286683308,0.5854899214945052,0.5317560405004008,0.48140241507891535,0.43790859453308084,0.40501111830699976,0.3846979842688342,0.37717443735129824,0.3800326564002984,0.3926782766393393,0.4173195361853817,0.4536414131722828,0.4997579752722787,0.5523077417692671,0.7598780008809739,0.7978745930683134,0.8201291278256799,0.8121498246597462,0.7801064014835102,0.7396630807361737,0.6987326183884971,0.6604339935467035,0.627638985953475,0.6031673766393977,0.5881708786655394,0.582578544387756,0.5849278909726858,0.5947302287856049,0.6133100094225361,0.6407460465139477,0.675986306336933,0.7169532315893042,0.6840789855251476,0.7379242028806416,0.7541626743263359,0.7282204199920786,0.664701510467966,C01
0.5987249984927249,0.6184536761417173,0.6206991598295823,0.6049610543790407,0.5748774782888495,0.5367071358691975,0.496675185318483,0.45954738115764854,0.4287286173646915,0.4065687322575168,0.39455161998678223,0.39340539020066795,0.4031846178899905,0.42327152136133545,0.4523058403117455,0.48810306842487894,0.527524780758278,0.5662743451886141,0.7588378223171169,0.7745485790522335,0.7757291693829786,0.7625306920856173,0.7383031568652346,0.7082873861380307,0.6773456981420819,0.649006817824432,0.6256981878789312,0.6090537027174214,0.6000889408749276,0.5992952003273194,0.6067113343266519,0.621926982273066,0.6440210059994583,0.6714914309692362,0.7021275284860581,0.7327571741669149,0.6370451652964311,0.6602917755027059,0.6631494287235692,0.6451507201671639,0.6107740565037896,0.5684272144414034,0.5252154670557421,0.4858066141530039,0.45342538051140757,0.4302882071785133,0.4177902607228354,0.416606694883413,0.42678829890144687,0.4477527751597986,0.4781956258820399,0.5160118526445179,0.5581627960046257,0.6004331226984478,0.8231433559894352,0.8461011320466805,0.8479083179495503,0.8291212740566385,0.7960808879045462,0.7583438097002116,0.7217470005763724,0.6894455672988947,0.663478289369906,0.6452104200978986,0.6354820979245982,0.6346493914147795,0.6427681382478254,0.6595379511156315,0.6841655301005594,0.7153456223937035,0.7511363427055099,0.7886332675664384,0.6852117737616837,0.7746252270118253,0.8359167114308218,0.8355056148156504,0.7697468836321093,C01
